err,graph_type,mean,method_name,n
0.9553941512258821,erdos_renyi,49.86381748000058,nxapprox,500
2.076273200438643,erdos_renyi,111.6884853800002,nxapprox,1000
0.792276799293155,erdos_renyi,178.5550731599993,nxapprox,1500
2.146175228043687,erdos_renyi,243.64736097999995,nxapprox,2000
1.788557372278465,erdos_renyi,297.3521433599999,nxapprox,2500
