approx,exact,n,residual,abs_error,sqr_error
0.0008009707177243321,0.001311013256422717,8567,0.0005100425386983849,0.0005100425386983849,2.6014339128189343e-07
0.0,5.045281685201152e-18,8568,5.045281685201152e-18,5.045281685201152e-18,2.545486728302618e-35
0.0011544417989612053,0.001450177529418009,8569,0.00029573573045680365,0.00029573573045680365,8.745962226881922e-08
0.0,7.712512917560542e-17,8570,7.712512917560542e-17,7.712512917560542e-17,5.948285550353822e-33
0.000406273551295452,0.00048441736526094633,8571,7.814381396549432e-05,7.814381396549432e-05,6.106455661073784e-09
0.0,7.260283400655316e-18,8572,7.260283400655316e-18,7.260283400655316e-18,5.271171505783112e-35
0.0,7.229519487940676e-18,8573,7.229519487940676e-18,7.229519487940676e-18,5.226595202651401e-35
0.0,7.35257513879924e-18,8574,7.35257513879924e-18,7.35257513879924e-18,5.406036117168866e-35
0.0007034990014358839,0.0011101155862498445,8575,0.00040661658481396066,0.00040661658481396066,1.6533704704576885e-07
0.000498242802957265,0.0007029104118876421,8576,0.0002046676089303771,0.0002046676089303771,4.188883014527778e-08
0.0,1.0395126106277252e-16,8577,1.0395126106277252e-16,1.0395126106277252e-16,1.0805864676540686e-32
0.0,1.0410508062634573e-16,8578,1.0410508062634573e-16,1.0410508062634573e-16,1.0837867812217944e-32
0.00021961470600076667,0.00038344087028926814,8579,0.00016382616428850148,0.00016382616428850148,2.6839012105483078e-08
0.00039211061586677016,0.001039220157994121,8580,0.0006471095421273509,0.0006471095421273509,4.1875075951226977e-07
0.000837255225906134,0.0012021636937969897,8581,0.00036490846789085567,0.00036490846789085567,1.3315818993845163e-07
0.00021594615367362624,0.0003522170600721593,8582,0.00013627090639853307,0.00013627090639853307,1.856975993067776e-08
0.00042693025162578895,0.0008398710404693199,8583,0.00041294078884353096,0.00041294078884353096,1.7052009509071762e-07
0.0,5.691323852208617e-18,8584,5.691323852208617e-18,5.691323852208617e-18,3.2391167190718734e-35
0.0,7.472554398386341e-17,8585,7.472554398386341e-17,7.472554398386341e-17,5.583906923684305e-33
9.140652876841677e-05,0.0002523932792413293,8586,0.0001609867504729125,0.0001609867504729125,2.5916733827827793e-08
0.00018250354831145208,0.0004004194029445354,8587,0.0002179158546330833,0.0002179158546330833,4.748731970046709e-08
5.9272778648758566e-05,8.496992691783892e-17,8588,-5.92727786486736e-05,5.92727786486736e-05,3.513262288734657e-09
3.1211134657460966e-05,8.500069083055356e-17,8589,-3.1211134657375965e-05,3.1211134657375965e-05,9.74134926600855e-10
6.251772787412662e-05,0.00014663913323386627,8590,8.412140535973965e-05,8.412140535973965e-05,7.0764108396976345e-09
3.9697107994714655e-05,9.07843064209061e-17,8591,-3.9697107994623873e-05,3.9697107994623873e-05,1.5758603831368306e-09
0.0001074700099204177,0.00014466072954501719,8592,3.719071962459948e-05,3.719071962459948e-05,1.383149626195569e-09
5.6864464605282276e-05,9.075354250819146e-17,8593,-5.686446460519152e-05,5.686446460519152e-05,3.2335673348350795e-09
5.608621885542692e-05,0.00012777364447005954,8594,7.168742561463261e-05,7.168742561463261e-05,5.139086991253484e-09
0.0,7.134151358525287e-17,8595,7.134151358525287e-17,7.134151358525287e-17,5.08961156063482e-33
4.417829127860282e-05,0.00012196060287195267,8596,7.778231159334984e-05,7.778231159334984e-05,6.050087996804966e-09
0.00012784677492227333,0.00040114919676368526,8597,0.00027330242184141196,0.00027330242184141196,7.46942137843811e-08
0.000307341531308886,0.00040608137418679806,8598,9.873984287791208e-05,9.873984287791208e-05,9.749556571554765e-09
0.00040704224607525244,0.0011121558560220843,8599,0.0007051136099468318,0.0007051136099468318,4.971852029322529e-07
0.00010598234916919421,0.00020853146363067744,8600,0.00010254911446148323,0.00010254911446148323,1.051632087683439e-08
0.00029188453513002386,0.0010920809200222284,8601,0.0008001963848922045,0.0008001963848922045,6.40314254394553e-07
0.0007495252161379559,0.0017073846178474411,8602,0.0009578594017094853,0.0009578594017094853,9.174946334432531e-07
0.0,7.10646383708211e-18,8603,7.10646383708211e-18,7.10646383708211e-18,5.05018282677558e-35
5.299724739627873e-05,9.304973596990337e-05,8604,4.005248857362464e-05,4.005248857362464e-05,1.6042018409403323e-09
0.0006505612108253988,0.0011245761116743169,8605,0.00047401490084891806,0.00047401490084891806,2.2469012622680963e-07
0.0,6.429657757360005e-18,8606,6.429657757360005e-18,6.429657757360005e-18,4.1340498876779693e-35
0.0,4.3131005625926925e-17,8607,4.3131005625926925e-17,4.3131005625926925e-17,1.86028364630374e-33
0.00018762475187580928,0.0004841553287793834,8608,0.0002965305769035741,0.0002965305769035741,8.793038303876647e-08
0.0,8.201659129723336e-17,8609,8.201659129723336e-17,8.201659129723336e-17,6.726721248017416e-33
0.0008215122679839249,0.0012463747717716598,8610,0.00042486250378773486,0.00042486250378773486,1.80508147124783e-07
0.0,6.768060797221058e-18,8611,6.768060797221058e-18,6.768060797221058e-18,4.580664695488054e-35
0.00016075762651097806,0.0005383945535987657,8612,0.0003776369270877876,0.0003776369270877876,1.42609648700307e-07
0.0,3.3778776160676006e-17,8613,3.3778776160676006e-17,3.3778776160676006e-17,1.1410057189130537e-33
0.0007840877816147477,0.0011177416368121362,8614,0.00033365385519738854,0.00033365385519738854,1.1132489508807993e-07
0.0008296306486243821,0.0018710604332426689,8615,0.0010414297846182868,0.0010414297846182868,1.0845759962900911e-06
0.0005442759335496801,0.0011483802728025681,8616,0.000604104339252888,0.000604104339252888,3.6494205270416836e-07
0.0003199624456983922,0.0011979039421594843,8617,0.000877941496461092,0.000877941496461092,7.707812712083417e-07
0.0,7.321811226084599e-17,8618,7.321811226084599e-17,7.321811226084599e-17,5.360891963041845e-33
0.0005359202737671516,0.0013097683974183634,8619,0.0007738481236512118,0.0007738481236512118,5.988409184785013e-07
0.000874153652289434,0.0017721655517241844,8620,0.0008980118994347504,0.0008980118994347504,8.064253715264083e-07
8.983220690952363e-06,4.276183867335123e-18,8621,-8.983220690948087e-06,8.983220690948087e-06,8.069825398227784e-11
0.000230213720146785,0.0006103128877722825,8622,0.0003800991676254974,0.0003800991676254974,1.4447537722959598e-07
0.00047406946523967413,0.0011119344113081746,8623,0.0006378649460685004,0.0006378649460685004,4.068716894229709e-07
0.0002316990266872863,0.00045486106148622186,8624,0.00022316203479893555,0.00022316203479893555,4.9801293775601317e-08
0.0,1.2920843340149293e-17,8625,1.2920843340149293e-17,1.2920843340149293e-17,1.6694819262068034e-34
0.0,1.3320774205439628e-17,8626,1.3320774205439628e-17,1.3320774205439628e-17,1.7744302543230575e-34
0.00015660335849710107,0.00036664580954636763,8627,0.00021004245104926656,0.00021004245104926656,4.411783124278354e-08
0.0004728190350178273,0.0011644455719859402,8628,0.0006916265369681129,0.0006916265369681129,4.783472666385044e-07
5.88517484287712e-05,0.00010981713571262824,8629,5.096538728385704e-05,5.096538728385704e-05,2.597470700993537e-09
0.00012905792821926905,0.00015621957830462118,8630,2.7161650085352133e-05,2.7161650085352133e-05,7.377552353591095e-10
2.2598157619319594e-05,8.312409215496045e-17,8631,-2.259815761923647e-05,2.259815761923647e-05,5.106767277838553e-10
0.000235232610960999,0.0007129454670490052,8632,0.00047771285608800624,0.00047771285608800624,2.2820957287176015e-07
3.516122986772996e-05,0.00013757639432892204,8633,0.00010241516446119208,0.00010241516446119208,1.0488865911613021e-08
6.725142705038868e-06,7.198755575226035e-18,8634,-6.725142705031669e-06,6.725142705031669e-06,4.5227544403040677e-11
2.2523614931964653e-05,8.389318997282648e-17,8635,-2.252361493188076e-05,2.252361493188076e-05,5.073132295996419e-10
