inv_fixed_err,inv_fixed_mean,inv_variable_err,inv_variable_mean,n,spilu_fixed_err,spilu_fixed_mean,spilu_variable_err,spilu_variable_mean
0.0015738968448995954,0.2238991599999963,0.0013163460903590407,0.025133979999998245,2000.0,0.007743026855007945,0.18700887999998486,5.233833774536033e-05,0.0038013200000023063
0.05394559151787196,1.8616241599999968,0.0014840397223557671,0.09038542000000689,4000.0,0.03838044026159911,0.8464977399999952,0.0007867098204557364,0.00849471999999878
0.5111401657474092,6.131179599999996,0.024924761683734552,0.2306806399999914,6000.0,0.05696138839987681,2.01774676,0.0008129218939088373,0.0134941799999865
0.4631921183238269,14.108411940000007,0.019716515693959335,0.3590056599999798,8000.0,0.10214432461363297,3.6648262799999882,0.0003474416463307176,0.01830161999998836
0.24318799631867005,26.474574899999993,0.005788980841358056,0.5726658199999974,10000.0,0.06471062383605976,5.723685819999991,5.7267421811717295e-05,0.024018079999996188
,,,,,,,,
